filename	source_url	tier	replace_priority
ImageGen/images/powers/sparks_n_splash.png	https://static.wikia.nocookie.net/gensin-impact/images/6/64/Talent_Sparks_%27n%27_Splash.png/revision/latest?cb=20210607092004	F	medium
art/candidates/secret_stash/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/2/2e/Item_Kaboom_Box.png/revision/latest?cb=20240930175733	F	high
art/candidates/bright_idea/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/4/48/Icon_Emoji_Paimon%27s_Paintings_07_Klee_3.png/revision/latest?cb=20211231163452	F	high
art/candidates/bright_idea/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/7/75/Sparkling_Steps_2021-06-09_-_Klee_Emoji_1.png/revision/latest?cb=20211119133031	F	high
art/candidates/soloists_solicitation/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/e/ed/Soloist%27s_Prologue_Computer_Graphic.png/revision/latest?cb=20230826032432	F	high
art/candidates/soloists_solicitation/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/3/3d/Character_Furina_Game_%28Ousia%29.png/revision/latest?cb=20241004004628	F	high
art/candidates/soloists_solicitation/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/7/7c/Furina_Character_Details_1.png/revision/latest?cb=20231105043234	F	high
art/candidates/stage_presence/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/6/62/Furina_Portrait.png/revision/latest?cb=20260302152906	F	high
art/candidates/stage_presence/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/2/27/Furina_Card.png/revision/latest?cb=20230925100151	F	high
art/candidates/stage_presence/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/f/f1/Furina_Character_Details_2.png/revision/latest?cb=20231105043017	F	high
art/candidates/regal_bearing/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/a/ac/Furina_Character_Card.png/revision/latest?cb=20240528044514	F	high
art/candidates/regal_bearing/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/9/9e/Furina_Expression_1.png/revision/latest?cb=20231122103742	F	high
art/candidates/regal_bearing/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/a/a0/Furina_Introduction_Banner.png/revision/latest?cb=20230926041156	F	high
art/candidates/aria_of_recompense/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/2/27/La_vaguelette.png/revision/latest?cb=20231210002831	F	high
art/candidates/aria_of_recompense/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/5/57/Chanson_of_Many_Waters.png/revision/latest?cb=20240721112242	F	high
art/candidates/aria_of_recompense/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/2/27/Furina_Character_Notes_1_5.png/revision/latest?cb=20250301040222	F	high
art/candidates/salon_debut/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/4/47/Salon_Members_Summon.png/revision/latest?cb=20240605201126	F	high
art/candidates/salon_debut/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/0/05/Salon_Solitaire_Salon_Members_Preview.gif/revision/latest?cb=20231110050929	F	high
art/candidates/salon_debut/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/2/25/Opera_Epiclese.png/revision/latest?cb=20240428170211	F	high
art/candidates/graceful_retreat/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/f/f6/Furina_Expression_2.png/revision/latest?cb=20231122103740	F	high
art/candidates/graceful_retreat/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/9/93/Savoring_the_Breeze_Furina.png/revision/latest?cb=20240501205815	F	high
art/candidates/graceful_retreat/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/9/93/Savoring_the_Breeze_Furina.png/revision/latest?cb=20240501205815	F	high
art/candidates/poised_riposte/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/4/4c/On-Hit_Effect_Furina.png/revision/latest?cb=20231211021909	F	high
art/candidates/poised_riposte/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/d/d3/Character_Furina_Game_%28Pneuma%29.png/revision/latest?cb=20241004004643	F	high
art/candidates/poised_riposte/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/0/0e/Furina_Character_Details_8.png/revision/latest?cb=20231105043030	F	high
art/candidates/commanding_gaze/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/f/f0/Furina_Expression_3.png/revision/latest?cb=20231122103658	F	high
art/candidates/commanding_gaze/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/9/9e/Furina_Expression_1.png/revision/latest?cb=20231122103742	F	high
art/candidates/commanding_gaze/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/9/96/Furina_Card_2.png/revision/latest?cb=20231106021937	F	high
art/candidates/witness_stand/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/0/0c/Opera_Epiclese_Courtroom.png/revision/latest?cb=20240428175213	F	high
art/candidates/witness_stand/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/6/63/Opera_Epiclese_-_Furina%27s_Seat.png/revision/latest?cb=20230923182506	F	high
art/candidates/witness_stand/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/6/63/Opera_Epiclese_-_Furina%27s_Seat.png/revision/latest?cb=20230923182506	F	high
art/candidates/macaron_break/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/b/bc/Item_Rainbow_Macarons.png/revision/latest?cb=20231220031721	F	high
art/candidates/macaron_break/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/2/23/Rainbow_Macarons_Event_Card.png/revision/latest?cb=20240425213553	F	high
art/candidates/macaron_break/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/8/80/Item_Furina_Banquet.png/revision/latest?cb=20231108032121	F	high
art/candidates/swelling_overture/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/2/2d/Chanson_of_Many_Waters_2024-06-25_-_Furina_Shorts.png/revision/latest?cb=20240627025107	F	high
art/candidates/swelling_overture/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/0/00/Furina_Introduction_Card.png/revision/latest?cb=20230925100419	F	high
art/candidates/swelling_overture/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/0/00/Furina_Introduction_Card.png/revision/latest?cb=20230925100419	F	high
art/candidates/undercurrent/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/6/60/Furina_Special_Program_Chibi.png/revision/latest?cb=20241012040124	F	high
art/candidates/undercurrent/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/e/e9/Furina_Vision.png/revision/latest?cb=20231110083921	F	high
art/candidates/undercurrent/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/4/4c/On-Hit_Effect_Furina.png/revision/latest?cb=20231211021909	F	high
art/candidates/fortissimo_guard/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/1/18/Furina_Profile.png/revision/latest?cb=20231106041436	F	high
art/candidates/fortissimo_guard/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/f/f8/Furina_Multi_Wish.png/revision/latest?cb=20231108031549	F	high
art/candidates/fortissimo_guard/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/6/6d/Furina_Wallpaper_without_Watermark.png/revision/latest?cb=20231112102405	F	high
art/candidates/courtroom_drama/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/0/0c/Opera_Epiclese_Courtroom.png/revision/latest?cb=20240428175213	F	high
art/candidates/courtroom_drama/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/0/0c/Opera_Epiclese_Courtroom.png/revision/latest?cb=20240428175213	F	high
art/candidates/courtroom_drama/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/7/78/Furina_Character_Notes_2_1.png/revision/latest?cb=20251021125551	F	high
art/candidates/quick_change/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/1/15/Fragrant_Fantasy_Furina_1.png/revision/latest?cb=20240709062329	F	high
art/candidates/quick_change/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/5/57/Fragrant_Fantasy_Furina_2.png/revision/latest?cb=20240709082819	F	high
art/candidates/quick_change/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/a/a9/Fragrant_Fantasy_Furina_3.png/revision/latest?cb=20240709082836	F	high
art/candidates/deep_breath/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/1/18/Furina_Profile.png/revision/latest?cb=20231106041436	F	high
art/candidates/deep_breath/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/1/17/Tea_Time_Furina_Preview.png/revision/latest?cb=20260102182422	F	high
art/candidates/deep_breath/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/a/ad/New_Year%27s_Advice_from_Teyvat_Furina.png/revision/latest?cb=20251231043712	F	high
art/candidates/let_the_people_rejoice/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/f/f8/Furina_Multi_Wish.png/revision/latest?cb=20231108031549	F	high
art/candidates/let_the_people_rejoice/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/9/94/Character_Furina_Full_Wish.png/revision/latest?cb=20231108064320	F	high
art/candidates/let_the_people_rejoice/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/1/1c/Salon_Solitaire_Pneuma_Preview.gif/revision/latest?cb=20231110050927	F	high
art/candidates/encore_performance/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/6/6d/Furina_Wallpaper_without_Watermark.png/revision/latest?cb=20231112102405	F	high
art/candidates/encore_performance/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/d/d2/Furina_Introduction_Card_2.png/revision/latest?cb=20231106022234	F	high
art/candidates/encore_performance/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/d/d4/Coronated_Prima_Donna_Pneuma_Turnaround.png/revision/latest?cb=20240311061705	F	high
art/candidates/singer_of_many_waters/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/5/57/Chanson_of_Many_Waters.png/revision/latest?cb=20240721112242	F	high
art/candidates/singer_of_many_waters/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/d/d3/Character_Furina_Game_%28Pneuma%29.png/revision/latest?cb=20241004004643	F	high
art/candidates/singer_of_many_waters/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/d/d3/Character_Furina_Game_%28Pneuma%29.png/revision/latest?cb=20241004004643	F	high
art/candidates/unheard_confession/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/7/7f/Starlit_Letter_Portrait_Furina.png/revision/latest?cb=20240118213127	F	high
art/candidates/unheard_confession/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/2/27/La_vaguelette.png/revision/latest?cb=20231210002831	F	high
art/candidates/unheard_confession/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/2/27/Furina_Character_Notes_1_5.png/revision/latest?cb=20250301040222	F	high
art/candidates/endless_waltz/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/0/05/Salon_Solitaire_Salon_Members_Preview.gif/revision/latest?cb=20231110050929	F	high
art/candidates/endless_waltz/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/c/c5/Salon_Solitaire_Water_Walk_Preview.gif/revision/latest?cb=20231110050931	F	high
art/candidates/endless_waltz/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/7/7f/Furina_Character_Notes_2_2.png/revision/latest?cb=20251021125554	F	high
art/candidates/grand_gala/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/2/25/Opera_Epiclese.png/revision/latest?cb=20240428170211	F	high
art/candidates/grand_gala/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/8/80/Item_Furina_Banquet.png/revision/latest?cb=20231108032121	F	high
art/candidates/grand_gala/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/8/80/Item_Furina_Banquet.png/revision/latest?cb=20231108032121	F	high
art/candidates/the_sea_is_my_stage/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/2/27/Furina_Card.png/revision/latest?cb=20230925100151	F	high
art/candidates/the_sea_is_my_stage/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/6/6d/Furina_Wallpaper_without_Watermark.png/revision/latest?cb=20231112102405	F	high
art/candidates/the_sea_is_my_stage/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/6/6d/Furina_Wallpaper_without_Watermark.png/revision/latest?cb=20231112102405	F	high
art/candidates/universal_revelry/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/0/0f/2024_7_5_amusement_park_art.png/revision/latest?cb=20250609032428	F	high
art/candidates/universal_revelry/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/0/01/Tabletop_Troupe_Pros_Furina.png/revision/latest?cb=20240610085647	F	high
art/candidates/universal_revelry/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/0/06/Seville_Fair_2024.png/revision/latest?cb=20240423235410	F	high
art/candidates/star_of_the_show/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/5/51/Furina_Wish.png/revision/latest?cb=20231108031329	F	high
art/candidates/star_of_the_show/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/7/79/Starlight_Reverie_Wallpaper_Furina.png/revision/latest?cb=20241004130246	F	high
art/candidates/star_of_the_show/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/8/8e/Furina_Introduction_Banner_2.png/revision/latest?cb=20231106203307	F	high
art/candidates/prima_donna/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/e/ec/Furina_Character_Card_Platinum.png/revision/latest?cb=20250716012511	F	high
art/candidates/prima_donna/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/6/6d/Coronated_Prima_Donna_Ousia_Turnaround.png/revision/latest?cb=20240311054900	F	high
art/candidates/prima_donna/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/7/7f/Starlit_Letter_Portrait_Furina.png/revision/latest?cb=20240118213127	F	high
art/candidates/high_tide/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/5/57/Fragrant_Fantasy_Furina_2.png/revision/latest?cb=20240709082819	F	high
art/candidates/high_tide/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/4/4c/On-Hit_Effect_Furina.png/revision/latest?cb=20231211021909	F	high
art/candidates/high_tide/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/f/f0/Furina_Character_Details_9.png/revision/latest?cb=20231105043032	F	high
art/candidates/rain_of_roses/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/2/2f/Furina_Birthday_2024.png/revision/latest?cb=20241013040223	F	high
art/candidates/rain_of_roses/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/b/b3/Furina_Birthday_2025.png/revision/latest?cb=20251013040126	F	high
art/candidates/rain_of_roses/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/b/b3/Furina_Birthday_2025.png/revision/latest?cb=20251013040126	F	high
art/candidates/the_final_verdict/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/0/0e/Opera_Epiclese_%28The_Final_Feast%29.png/revision/latest?cb=20230703224746	F	high
art/candidates/the_final_verdict/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/0/0c/Opera_Epiclese_Courtroom.png/revision/latest?cb=20240428175213	F	high
art/candidates/the_final_verdict/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/c/cb/Splashscreen_Masquerade_of_the_Guilty.png/revision/latest?cb=20231107232412	F	high
art/candidates/command_performance/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/9/94/Character_Furina_Full_Wish.png/revision/latest?cb=20231108064320	F	high
art/candidates/command_performance/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/6/60/Furina_Special_Program_Chibi.png/revision/latest?cb=20241012040124	F	high
art/candidates/command_performance/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/6/60/Furina_Special_Program_Chibi.png/revision/latest?cb=20241012040124	F	high
art/candidates/reginas_mercy/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/9/96/Furina_Card_2.png/revision/latest?cb=20231106021937	F	high
art/candidates/reginas_mercy/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/7/7f/Starlit_Letter_Portrait_Furina.png/revision/latest?cb=20240118213127	F	high
art/candidates/reginas_mercy/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/7/7f/Starlit_Letter_Portrait_Furina.png/revision/latest?cb=20240118213127	F	high
art/candidates/gentilhomme_usher/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/c/c4/Salon_Solitaire_Ousia_Preview.gif/revision/latest?cb=20231110050923	F	high
art/candidates/gentilhomme_usher/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/3/38/Salon_Solitaire_Plunging_Water_Preview.gif/revision/latest?cb=20231110050925	F	high
art/candidates/gentilhomme_usher/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/f/fa/Namecard_Background_Furina_Banquet.png/revision/latest?cb=20231108032045	F	high
art/candidates/surintendante_chevalmarin/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/4/4f/Item_Film_Stand_Surintendante_Chevalmarin.png/revision/latest?cb=20250511030707	F	high
art/candidates/surintendante_chevalmarin/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/c/c4/Salon_Solitaire_Ousia_Preview.gif/revision/latest?cb=20231110050923	F	high
art/candidates/surintendante_chevalmarin/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/d/d1/Chevalmarin_Film_Fantasyland.png/revision/latest?cb=20250525191601	F	high
art/candidates/mademoiselle_crabaletta/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/3/38/Salon_Solitaire_Plunging_Water_Preview.gif/revision/latest?cb=20231110050925	F	high
art/candidates/mademoiselle_crabaletta/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/1/1c/Salon_Solitaire_Pneuma_Preview.gif/revision/latest?cb=20231110050927	F	high
art/candidates/mademoiselle_crabaletta/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/0/0c/Furina_Character_Notes_1_1.png/revision/latest?cb=20250301040214	F	high
art/candidates/dinner_service/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/f/fa/Namecard_Background_Furina_Banquet.png/revision/latest?cb=20231108032045	F	high
art/candidates/dinner_service/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/8/80/Item_Furina_Banquet.png/revision/latest?cb=20231108032121	F	high
art/candidates/dinner_service/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/8/8b/Astra_Carnival_Cat%27s_Tail_Gathering_2024_S4_Artwork.png/revision/latest?cb=20240612124732	F	high
art/candidates/usher_the_waves/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/2/22/Archon_Quest_When_All_Return_to_the_Waters.png/revision/latest?cb=20231208003421	F	high
art/candidates/usher_the_waves/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/b/b8/Calamitous_Tread_Graphic_2.png/revision/latest?cb=20230929043726	F	high
art/candidates/usher_the_waves/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/7/75/A_Wish_For_Smooth_Sailing_Quest_Still_1.png/revision/latest?cb=20250518021919	F	high
art/candidates/torrential_turn/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/c/ce/Calamitous_Tread_Graphic_3.png/revision/latest?cb=20230929043728	F	high
art/candidates/torrential_turn/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/b/b8/Calamitous_Tread_Graphic_2.png/revision/latest?cb=20230929043726	F	high
art/candidates/torrential_turn/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/0/02/Apocalypse_Still_1.png/revision/latest?cb=20240122125140	F	high
art/candidates/matinee_performance/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/e/e6/Furina_Shorts_2023-11-21.png/revision/latest?cb=20231121053015	F	high
art/candidates/matinee_performance/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/2/2d/Chanson_of_Many_Waters_2024-06-25_-_Furina_Shorts.png/revision/latest?cb=20240627025107	F	high
art/candidates/matinee_performance/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/2/2d/Chanson_of_Many_Waters_2024-06-25_-_Furina_Shorts.png/revision/latest?cb=20240627025107	F	high
art/candidates/rising_tide/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/e/ec/A_Wish_For_Smooth_Sailing_Quest_Still_2.png/revision/latest?cb=20250518022008	F	high
art/candidates/rising_tide/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/7/73/Calamitous_Tread_Graphic_4.png/revision/latest?cb=20230929043730	F	high
art/candidates/rising_tide/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/0/02/Apocalypse_Still_1.png/revision/latest?cb=20240122125140	F	high
art/candidates/house_call/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/1/17/Tea_Time_Furina_Preview.png/revision/latest?cb=20260102182422	F	high
art/candidates/house_call/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/4/44/Suddenly_the_Rain_Stops_2_2.png/revision/latest?cb=20230922062847	F	high
art/candidates/house_call/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/b/bf/Savoring_the_Breeze_Wallpaper_Furina.png/revision/latest?cb=20240501222218	F	high
art/candidates/curtain_up/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/1/1a/Opera_Epiclese_-_After_The_Forgotten_Thief.png/revision/latest?cb=20230923182608	F	high
art/candidates/curtain_up/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/0/05/Ride_the_Waves_to_a_Rendezvous_in_Fontaine_Opera_Epiclese_Concept_Art_1.png/revision/latest?cb=20230904084529	F	high
art/candidates/curtain_up/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/9/9b/Opera_Epiclese_Support_Card.png/revision/latest?cb=20231221225339	F	high
art/candidates/dramatic_entrance/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/4/43/Icon_Emoji_Paimon%27s_Paintings_28_Furina_1.png/revision/latest?cb=20231118042306	F	high
art/candidates/dramatic_entrance/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/d/db/Version_Luna_I_HoYoPlay_Splashscreen_2.png/revision/latest?cb=20250929012031	F	high
art/candidates/dramatic_entrance/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/d/dc/Test_Run_2025-03-04.png/revision/latest?cb=20250316213149	F	high
art/candidates/crowd_work/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/2/2d/Astra_Carnival_Cat%27s_Tail_Gathering_2024_S5_Artwork.png/revision/latest?cb=20240726151056	F	high
art/candidates/crowd_work/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/0/0f/2024_7_5_amusement_park_art.png/revision/latest?cb=20250609032428	F	high
art/candidates/crowd_work/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/4/4a/Universal_Studios_Beijing_x_Genshin_Impact_Collab.png/revision/latest?cb=20250303131735	F	high
art/candidates/suffering_for_art/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/9/9e/Furina_Expression_1.png/revision/latest?cb=20231122103742	F	high
art/candidates/suffering_for_art/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/d/da/Fragmented_Memories_Archive_3.png/revision/latest?cb=20240508073525	F	high
art/candidates/suffering_for_art/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/6/69/Icon_Emoji_Paimon%27s_Paintings_28_Furina_2.png/revision/latest?cb=20231118042301	F	high
art/candidates/thunderous_ovation/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/0/02/4th_Anniversary_Wallpaper_1.png/revision/latest?cb=20241027124611	F	high
art/candidates/thunderous_ovation/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/0/0f/Paimon%27s_Paintings_Set_28.png/revision/latest?cb=20231118041645	F	high
art/candidates/thunderous_ovation/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/4/4a/Universal_Studios_Beijing_x_Genshin_Impact_Collab.png/revision/latest?cb=20250303131735	F	high
art/candidates/tempo_change/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/8/8f/Icon_Emoji_Paimon%27s_Paintings_29_Furina_1.png/revision/latest?cb=20231228162310	F	high
art/candidates/tempo_change/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/8/8f/Icon_Emoji_Paimon%27s_Paintings_29_Furina_1.png/revision/latest?cb=20231228162310	F	high
art/candidates/tempo_change/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/3/35/Test_Run_2025-10-22.png/revision/latest?cb=20260501180125	F	high
art/candidates/warmup_act/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/6/69/Icon_Emoji_Paimon%27s_Paintings_28_Furina_2.png/revision/latest?cb=20231118042301	F	high
art/candidates/warmup_act/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/e/e9/Furina_Vision.png/revision/latest?cb=20231110083921	F	high
art/candidates/warmup_act/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/0/0c/Furina_Character_Notes_1_1.png/revision/latest?cb=20250301040214	F	high
art/candidates/audience_participation/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/a/a5/A_Commemorative_Photo_Aether_1.png/revision/latest?cb=20250326201701	F	high
art/candidates/audience_participation/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/f/fd/A_Commemorative_Photo_Lumine_1.png/revision/latest?cb=20250326201552	F	high
art/candidates/audience_participation/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/4/49/Those_We_Have_Kept_Quest_Still_Aether.png/revision/latest?cb=20260701112617	F	high
art/candidates/ebb_and_flow/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/1/1f/Calamitous_Tread_Graphic_5.png/revision/latest?cb=20231025042658	F	high
art/candidates/ebb_and_flow/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/1/17/This_Life%2C_Just_Like_a_Light_Trickle_of_Song_Still_1_Aether.png/revision/latest?cb=20231119093128	F	high
art/candidates/ebb_and_flow/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/e/e7/Fragmented_Memories_Puzzle_2.png/revision/latest?cb=20240507123213	F	high
art/candidates/curtain_cue/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/0/02/Ride_the_Waves_to_a_Rendezvous_in_Fontaine_Opera_Epiclese_Concept_Art_2.png/revision/latest?cb=20230904084531	F	high
art/candidates/curtain_cue/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/1/14/Opera_Epiclese_-_Neuvillette%27s_Seat.png/revision/latest?cb=20230923182536	F	high
art/candidates/curtain_cue/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/9/9b/Opera_Epiclese_Support_Card.png/revision/latest?cb=20231221225339	F	high
art/candidates/full_ensemble/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/1/1c/Salon_Solitaire_Pneuma_Preview.gif/revision/latest?cb=20231110050927	F	high
art/candidates/full_ensemble/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/c/cf/Opera_Epiclese_Support_Card_Platinum.png/revision/latest?cb=20250719004730	F	high
art/candidates/full_ensemble/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/7/72/Furina_Character_Notes_1_3.png/revision/latest?cb=20250301040218	F	high
art/candidates/grand_salon/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/c/cf/Opera_Epiclese_Support_Card_Platinum.png/revision/latest?cb=20250719004730	F	high
art/candidates/grand_salon/r2.png	https://static.wikia.nocookie.net/gensin-impact/images/0/05/Ride_the_Waves_to_a_Rendezvous_in_Fontaine_Opera_Epiclese_Concept_Art_1.png/revision/latest?cb=20230904084529	F	high
art/candidates/grand_salon/r3.png	https://static.wikia.nocookie.net/gensin-impact/images/d/da/Fragmented_Memories_Archive_3.png/revision/latest?cb=20240508073525	F	high
art/candidates/many_waters_melody/r1.png	https://static.wikia.nocookie.net/gensin-impact/images/6/64/Chanson_of_Many_Waters_2023-11-08%2C_Immaculate_Pulse_2023-11-08_-_Furina_%26_Charlotte_Shorts.png/revision/latest?cb=20231123185421	F	high
